path,split,true_label,predicted_label,top3,top1_score,top2_score,margin,outcome,collapse_path,latency_ms,any_baseline_correct,baseline_right_hl_wrong,hl_right_all_baselines_wrong
data\phase2\val\golden_retriever\n02099601_378.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.6979076022694061,0.5172875861262376,0.18062001614316847,top3_rescue,golden_retriever->banana,71.19440007954836,True,True,False
data\phase2\val\golden_retriever\n02099601_379.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""mushroom"", ""golden_retriever""]",0.526387415938588,0.47344497990771417,0.052942436030873785,top3_rescue,golden_retriever->king_penguin,77.33349991030991,False,False,False
data\phase2\val\golden_retriever\n02099601_38.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""school_bus""]",0.5447791684705116,0.5420134694285332,0.00276569904197832,top3_rescue,golden_retriever->banana,74.05159994959831,True,True,False
data\phase2\val\golden_retriever\n02099601_380.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""king_penguin"", ""teapot""]",0.5105303460059013,0.39581012496953555,0.11472022103636575,correct,golden_retriever->golden_retriever,75.93319984152913,True,False,False
data\phase2\val\golden_retriever\n02099601_381.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""golden_retriever"", ""brown_bear""]",0.472823416973027,0.46646613557177224,0.006357281401254744,top3_rescue,golden_retriever->king_penguin,75.03659999929368,False,False,False
data\phase2\val\golden_retriever\n02099601_382.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""teapot"", ""banana""]",0.5299236103782884,0.4499695065435768,0.07995410383471158,correct,golden_retriever->golden_retriever,101.34899988770485,True,False,False
data\phase2\val\golden_retriever\n02099601_383.JPEG,val,golden_retriever,banana,"[""banana"", ""school_bus"", ""mushroom""]",0.622741065601106,0.5018564639308543,0.12088460167025172,miss,golden_retriever->banana,69.02589998207986,False,False,False
data\phase2\val\golden_retriever\n02099601_384.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""teapot"", ""golden_retriever""]",0.6813339046229657,0.5074653104979148,0.17386859412505096,top3_rescue,golden_retriever->king_penguin,80.60039998963475,False,False,False
data\phase2\val\golden_retriever\n02099601_385.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""mushroom"", ""school_bus""]",0.5100942536668003,0.5020966334930727,0.007997620173727626,correct,golden_retriever->golden_retriever,65.78100007027388,False,False,True
data\phase2\val\golden_retriever\n02099601_386.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""banana"", ""teapot""]",0.5523812229393467,0.45485581234909706,0.0975254105902496,correct,golden_retriever->golden_retriever,79.33340012095869,True,False,False
data\phase2\val\golden_retriever\n02099601_387.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.6686466537949288,0.4579667931789579,0.21067986061597094,top3_rescue,golden_retriever->banana,73.52039986290038,True,True,False
data\phase2\val\golden_retriever\n02099601_388.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""banana"", ""orange""]",0.49594569160338026,0.4520016413069897,0.043944050296390536,correct,golden_retriever->golden_retriever,69.67869983054698,False,False,True
data\phase2\val\golden_retriever\n02099601_389.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""sports_car"", ""brown_bear""]",0.6804267402313288,0.46226853755943237,0.2181582026718964,miss,golden_retriever->king_penguin,69.49419993907213,True,True,False
data\phase2\val\golden_retriever\n02099601_39.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""golden_retriever"", ""banana""]",0.4853398987444943,0.4385354585290457,0.046804440215448606,top3_rescue,golden_retriever->king_penguin,76.35480002500117,False,False,False
data\phase2\val\golden_retriever\n02099601_390.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.5263439922965938,0.5129790347642745,0.013364957532319255,top3_rescue,golden_retriever->banana,83.32360000349581,False,False,False
data\phase2\val\golden_retriever\n02099601_391.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""brown_bear""]",0.6384553029367999,0.44224592252260625,0.1962093804141936,top3_rescue,golden_retriever->banana,114.9193998426199,True,True,False
data\phase2\val\golden_retriever\n02099601_392.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.6862477477746958,0.5193169834508723,0.16693076432382348,top3_rescue,golden_retriever->banana,88.20200012996793,True,True,False
data\phase2\val\golden_retriever\n02099601_393.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""banana"", ""orange""]",0.5248705172121595,0.50828528986226,0.016585227349899534,correct,golden_retriever->golden_retriever,79.69880010932684,True,False,False
data\phase2\val\golden_retriever\n02099601_394.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""brown_bear"", ""king_penguin""]",0.5536525709568132,0.44527305530209565,0.10837951565471754,correct,golden_retriever->golden_retriever,78.53399985469878,True,False,False
data\phase2\val\golden_retriever\n02099601_395.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""brown_bear"", ""sports_car""]",0.7000555102584315,0.48241049570404465,0.21764501455438684,miss,golden_retriever->king_penguin,65.54619991220534,True,True,False
data\phase2\val\golden_retriever\n02099601_396.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""mushroom"", ""school_bus""]",0.5748823674824223,0.5258385787093705,0.04904378877305182,miss,golden_retriever->king_penguin,76.15240011364222,False,False,False
data\phase2\val\golden_retriever\n02099601_397.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.615375045324384,0.5113192965845608,0.10405574873982326,top3_rescue,golden_retriever->banana,75.58920001611114,True,True,False
data\phase2\val\golden_retriever\n02099601_398.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.5358652827156922,0.4743301112627863,0.061535171452905935,top3_rescue,golden_retriever->banana,85.32479987479746,False,False,False
data\phase2\val\golden_retriever\n02099601_399.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""banana"", ""king_penguin""]",0.4766487381214889,0.44810805629621125,0.028540681825277636,correct,golden_retriever->golden_retriever,85.36519994959235,False,False,True
data\phase2\val\golden_retriever\n02099601_4.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.5330514193506358,0.5262751890219536,0.006776230328682242,top3_rescue,golden_retriever->banana,90.04199993796647,True,True,False
data\phase2\val\golden_retriever\n02099601_40.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""teapot"", ""banana""]",0.5172876391047073,0.4637554038140628,0.05353223529064449,correct,golden_retriever->golden_retriever,75.51599992439151,True,False,False
data\phase2\val\golden_retriever\n02099601_400.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.6751753489460405,0.4836587901680333,0.19151655877800716,top3_rescue,golden_retriever->banana,81.53229998424649,True,True,False
data\phase2\val\golden_retriever\n02099601_401.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""banana"", ""orange""]",0.5345121034763083,0.46027429661229025,0.07423780686401804,correct,golden_retriever->golden_retriever,125.23290002718568,True,False,False
data\phase2\val\golden_retriever\n02099601_402.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""school_bus"", ""brown_bear""]",0.5185707972513155,0.4850557811599663,0.033515016091349215,miss,golden_retriever->king_penguin,113.92010003328323,False,False,False
data\phase2\val\golden_retriever\n02099601_403.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.5647566414808994,0.5519856616582054,0.01277097982269404,top3_rescue,golden_retriever->banana,97.13299991562963,True,True,False
data\phase2\val\golden_retriever\n02099601_404.JPEG,val,golden_retriever,banana,"[""banana"", ""school_bus"", ""brown_bear""]",0.6466866398027478,0.46414019733572054,0.18254644246702723,miss,golden_retriever->banana,118.23490005917847,True,True,False
data\phase2\val\golden_retriever\n02099601_405.JPEG,val,golden_retriever,banana,"[""banana"", ""mushroom"", ""school_bus""]",0.5934067261512391,0.5687415905058348,0.02466513564540429,miss,golden_retriever->banana,65.55250007659197,True,True,False
data\phase2\val\golden_retriever\n02099601_406.JPEG,val,golden_retriever,mushroom,"[""mushroom"", ""golden_retriever"", ""school_bus""]",0.5655366596176602,0.5473382122814366,0.018198447336223555,top3_rescue,golden_retriever->mushroom,77.97109987586737,False,False,False
data\phase2\val\golden_retriever\n02099601_407.JPEG,val,golden_retriever,teapot,"[""teapot"", ""orange"", ""golden_retriever""]",0.4646793786364876,0.4607490682742056,0.00393031036228203,top3_rescue,golden_retriever->teapot,78.80709995515645,False,False,False
data\phase2\val\golden_retriever\n02099601_408.JPEG,val,golden_retriever,banana,"[""banana"", ""teapot"", ""mushroom""]",0.5504636859973036,0.4065673267999531,0.14389635919735044,miss,golden_retriever->banana,76.99460000731051,True,True,False
data\phase2\val\golden_retriever\n02099601_409.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""brown_bear"", ""jellyfish""]",0.5866207745294285,0.43203131991310095,0.15458945461632756,miss,golden_retriever->king_penguin,78.27179995365441,False,False,False
data\phase2\val\golden_retriever\n02099601_41.JPEG,val,golden_retriever,brown_bear,"[""brown_bear"", ""golden_retriever"", ""king_penguin""]",0.47125904733858587,0.4113557067058322,0.059903340632753654,top3_rescue,golden_retriever->brown_bear,75.70790010504425,True,True,False
data\phase2\val\golden_retriever\n02099601_410.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""teapot"", ""sports_car""]",0.5393592253837748,0.5004128557727293,0.03894636961104547,correct,golden_retriever->golden_retriever,76.13509986549616,False,False,True
data\phase2\val\golden_retriever\n02099601_411.JPEG,val,golden_retriever,banana,"[""banana"", ""brown_bear"", ""golden_retriever""]",0.4508753632068403,0.40210103454207524,0.048774328664765054,top3_rescue,golden_retriever->banana,81.32709981873631,True,True,False
data\phase2\val\golden_retriever\n02099601_412.JPEG,val,golden_retriever,banana,"[""banana"", ""brown_bear"", ""golden_retriever""]",0.3985374299836154,0.37062782799571403,0.027909601987901378,top3_rescue,golden_retriever->banana,78.65549996495247,True,True,False
data\phase2\val\golden_retriever\n02099601_413.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""golden_retriever"", ""school_bus""]",0.5011146008753853,0.48375725983884993,0.017357341036535356,top3_rescue,golden_retriever->king_penguin,66.56780000776052,True,True,False
data\phase2\val\golden_retriever\n02099601_414.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""school_bus"", ""mushroom""]",0.5981968624827546,0.49251968939829227,0.10567717308446234,miss,golden_retriever->king_penguin,68.02400015294552,False,False,False
data\phase2\val\golden_retriever\n02099601_415.JPEG,val,golden_retriever,school_bus,"[""school_bus"", ""brown_bear"", ""mushroom""]",0.6075581613268201,0.454603480595938,0.15295468073088203,miss,golden_retriever->school_bus,68.45869985409081,False,False,False
data\phase2\val\golden_retriever\n02099601_416.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""brown_bear"", ""golden_retriever""]",0.6381193434571093,0.40442557113154576,0.23369377232556354,top3_rescue,golden_retriever->king_penguin,76.84260001406074,False,False,False
data\phase2\val\golden_retriever\n02099601_417.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.6598560824017378,0.4865677953299845,0.17328828707175326,top3_rescue,golden_retriever->banana,73.15659988671541,True,True,False
data\phase2\val\golden_retriever\n02099601_418.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""orange""]",0.6194775443359289,0.552203154250714,0.06727439008521496,top3_rescue,golden_retriever->banana,71.18829991668463,True,True,False
data\phase2\val\golden_retriever\n02099601_419.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""brown_bear"", ""mushroom""]",0.5272404501176011,0.480288792383428,0.04695165773417315,correct,golden_retriever->golden_retriever,78.07480008341372,False,False,True
data\phase2\val\golden_retriever\n02099601_42.JPEG,val,golden_retriever,mushroom,"[""mushroom"", ""banana"", ""school_bus""]",0.5500194148754664,0.5474773378909829,0.002542076984483499,miss,golden_retriever->mushroom,62.675500055775046,False,False,False
data\phase2\val\golden_retriever\n02099601_420.JPEG,val,golden_retriever,banana,"[""banana"", ""teapot"", ""golden_retriever""]",0.6935641466043807,0.4472369321145395,0.24632721448984118,top3_rescue,golden_retriever->banana,78.74989998526871,True,True,False
data\phase2\val\golden_retriever\n02099601_421.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""teapot"", ""sports_car""]",0.6396671707460584,0.5384670906565507,0.10120008008950765,miss,golden_retriever->king_penguin,75.46239998191595,False,False,False
data\phase2\val\golden_retriever\n02099601_422.JPEG,val,golden_retriever,king_penguin,"[""king_penguin"", ""teapot"", ""sports_car""]",0.6726483558062092,0.4344186961015859,0.2382296597046233,miss,golden_retriever->king_penguin,79.04170011170208,True,True,False
data\phase2\val\golden_retriever\n02099601_423.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.47309544192584924,0.4632764666758634,0.009818975249985817,top3_rescue,golden_retriever->banana,83.42479984275997,False,False,False
data\phase2\val\golden_retriever\n02099601_424.JPEG,val,golden_retriever,banana,"[""banana"", ""golden_retriever"", ""teapot""]",0.6253650363713176,0.5234275186557915,0.10193751771552606,top3_rescue,golden_retriever->banana,75.83660003729165,True,True,False
data\phase2\val\golden_retriever\n02099601_425.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""banana"", ""teapot""]",0.5020740696183268,0.46234661194011417,0.03972745767821262,correct,golden_retriever->golden_retriever,73.16859997808933,False,False,True
data\phase2\val\golden_retriever\n02099601_426.JPEG,val,golden_retriever,school_bus,"[""school_bus"", ""banana"", ""golden_retriever""]",0.5263193535926006,0.46156084983513385,0.06475850375746678,top3_rescue,golden_retriever->school_bus,66.9307999778539,False,False,False
data\phase2\val\golden_retriever\n02099601_427.JPEG,val,golden_retriever,golden_retriever,"[""golden_retriever"", ""king_penguin"", ""teapot""]",0.5406467880671814,0.45043536239909987,0.09021142566808149,correct,golden_retriever->golden_retriever,86.11329994164407,True,False,False
data\phase2\val\golden_retriever\n02099601_428.JPEG,val,golden_retriever,banana,"[""banana"", ""teapot"", ""golden_retriever""]",0.5655214588020019,0.5190402880724785,0.0464811707295234,top3_rescue,golden_retriever->banana,69.26339981146157,False,False,False
data\phase2\val\golden_retriever\n02099601_429.JPEG,val,golden_retriever,mushroom,"[""mushroom"", ""school_bus"", ""banana""]",0.5183779703364005,0.47138930922844396,0.046988661107956575,miss,golden_retriever->mushroom,65.29329996556044,False,False,False
